,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1hour_ocean,ocean_proximity_inland,ocean_proximity_island,ocean_proximity_near_bay,ocean_proximity_near_ocean
14675,14675,-117.11,32.8,17.0,3890,586,2791,595,3.2197,67500.0,0,0,0,0,1
14676,14676,-117.09,32.8,15.0,666,152,247,164,2.15,131300.0,0,0,0,0,1
14677,14677,-117.11,32.84,16.0,4608,629,2020,636,6.04,243000.0,1,0,0,0,0
14678,14678,-117.11,32.82,16.0,4241,892,1771,864,4.375,166500.0,0,0,0,0,1
14679,14679,-117.1,32.83,16.0,1049,154,467,160,6.2047,248100.0,1,0,0,0,0
14680,14680,-117.1,32.83,16.0,4214,744,1820,699,4.3783,179500.0,1,0,0,0,0
14681,14681,-117.09,32.83,15.0,4138,636,2001,677,4.8419,264000.0,1,0,0,0,0
14682,14682,-117.08,32.82,16.0,1787,236,770,228,7.1298,278600.0,1,0,0,0,0
14683,14683,-117.08,32.82,10.0,5177,856,2190,816,5.9734,271700.0,1,0,0,0,0
14684,14684,-117.08,32.83,7.0,13703,2352,4446,1856,6.4335,260600.0,1,0,0,0,0
14685,14685,-117.04,32.83,8.0,2205,348,777,341,6.0266,177400.0,1,0,0,0,0
14686,14686,-117.07,32.91,5.0,2234,256,894,253,10.3354,477600.0,1,0,0,0,0
14687,14687,-117.04,32.9,6.0,6525,826,3146,806,9.2858,436100.0,1,0,0,0,0
14688,14688,-117.08,32.8,25.0,2963,552,1162,556,3.625,184500.0,0,0,0,0,1
14689,14689,-117.09,32.79,20.0,2183,534,999,496,2.8631,169700.0,0,0,0,0,1
14690,14690,-117.09,32.8,36.0,2163,367,915,360,4.7188,174100.0,0,0,0,0,1
14691,14691,-117.08,32.8,32.0,1587,268,635,249,3.375,178100.0,0,0,0,0,1
14692,14692,-117.11,32.79,16.0,2574,771,1129,721,3.3849,96900.0,0,0,0,0,1
14693,14693,-117.11,32.79,16.0,1791,518,1006,491,3.5179,129300.0,0,0,0,0,1
14694,14694,-117.11,32.78,16.0,2470,830,1170,724,3.5562,73500.0,0,0,0,0,1
14695,14695,-117.11,32.78,16.0,2220,512,930,527,3.6528,133200.0,0,0,0,0,1
14696,14696,-117.09,32.79,36.0,1529,266,683,260,4.0982,171200.0,0,0,0,0,1
14697,14697,-117.09,32.79,36.0,1936,345,861,343,3.8333,170000.0,0,0,0,0,1
14698,14698,-117.09,32.79,31.0,2019,417,872,386,3.1964,177700.0,0,0,0,0,1
14699,14699,-117.09,32.78,28.0,1708,393,816,393,2.9881,165300.0,0,0,0,0,1
14700,14700,-117.07,32.8,31.0,2550,395,1017,405,5.1488,181000.0,1,0,0,0,0
14701,14701,-117.07,32.8,36.0,2028,349,820,352,3.9828,168900.0,1,0,0,0,0
14702,14702,-117.07,32.79,36.0,3583,642,1711,602,3.9745,170800.0,0,0,0,0,1
14703,14703,-117.07,32.8,23.0,2698,410,1094,411,5.1782,195100.0,1,0,0,0,0
14704,14704,-117.07,32.81,15.0,2000,402,778,369,4.3594,224200.0,1,0,0,0,0
14705,14705,-117.06,32.81,17.0,3939,550,1694,553,6.7927,234700.0,1,0,0,0,0
14706,14706,-117.05,32.81,17.0,1885,292,771,301,5.6402,228600.0,1,0,0,0,0
14707,14707,-117.05,32.8,17.0,1475,308,549,293,3.7167,180400.0,1,0,0,0,0
14708,14708,-117.06,32.8,17.0,2247,340,973,318,5.5,222000.0,1,0,0,0,0
14709,14709,-117.07,32.79,25.0,2489,314,911,309,7.8336,277600.0,0,0,0,0,1
14710,14710,-117.07,32.78,26.0,3725,623,1516,627,4.7143,268300.0,0,0,0,0,1
14711,14711,-117.08,32.78,21.0,2919,496,984,443,4.625,222800.0,0,0,0,0,1
14712,14712,-117.04,32.79,23.0,2491,350,863,348,6.7196,306800.0,1,0,0,0,0
14713,14713,-117.04,32.8,25.0,2504,345,1067,350,5.7416,243400.0,1,0,0,0,0
14714,14714,-117.05,32.8,16.0,1561,378,574,350,3.0035,94600.0,1,0,0,0,0
14715,14715,-117.05,32.8,25.0,1905,250,865,253,6.4797,249000.0,1,0,0,0,0
14716,14716,-117.05,32.8,23.0,3309,401,1116,386,7.916,330600.0,1,0,0,0,0
14717,14717,-117.06,32.79,17.0,2524,332,771,317,8.7604,331800.0,1,0,0,0,0
14718,14718,-117.06,32.79,21.0,3787,492,1246,457,9.6023,391300.0,1,0,0,0,0
14719,14719,-117.06,32.78,31.0,2485,436,942,448,4.8,220800.0,0,0,0,0,1
14720,14720,-117.02,32.8,27.0,2369,370,927,374,4.1162,177200.0,1,0,0,0,0
14721,14721,-117.03,32.79,26.0,3859,513,1469,538,5.8683,220500.0,1,0,0,0,0
14722,14722,-117.03,32.8,19.0,3866,775,1554,703,4.3281,220000.0,1,0,0,0,0
14723,14723,-117.04,32.8,11.0,1802,440,630,428,2.0337,146700.0,1,0,0,0,0
14724,14724,-117.01,32.8,17.0,1042,210,650,215,3.1,84200.0,1,0,0,0,0
14725,14725,-117.01,32.8,17.0,1558,479,803,431,2.6934,160200.0,1,0,0,0,0
14726,14726,-117.01,32.8,20.0,2705,545,1198,497,3.7159,168900.0,1,0,0,0,0
14727,14727,-117.01,32.79,33.0,4015,663,1864,664,4.3152,159300.0,1,0,0,0,0
14728,14728,-117.02,32.8,29.0,1232,243,665,247,3.65,168900.0,1,0,0,0,0
14729,14729,-117.02,32.8,31.0,2692,445,1129,450,4.4583,170000.0,1,0,0,0,0
14730,14730,-117.01,32.81,26.0,4499,645,1866,626,5.516,185100.0,1,0,0,0,0
14731,14731,-117.02,32.81,27.0,1950,317,950,320,4.0656,164000.0,1,0,0,0,0
14732,14732,-117.02,32.81,26.0,1998,301,874,305,5.4544,180900.0,1,0,0,0,0
14733,14733,-117.01,32.81,21.0,4203,618,1620,600,5.3441,193500.0,1,0,0,0,0
14734,14734,-117.02,32.81,14.0,3173,599,1451,585,3.7292,182200.0,1,0,0,0,0
14735,14735,-117.03,32.82,16.0,1765,289,743,280,4.9744,209700.0,1,0,0,0,0
14736,14736,-117.04,32.81,12.0,2880,406,1381,418,6.5412,254200.0,1,0,0,0,0
14737,14737,-117.05,32.82,16.0,4046,731,1684,701,4.2312,197000.0,1,0,0,0,0
14738,14738,-117.05,32.59,26.0,1919,345,1326,341,4.2679,131900.0,0,0,0,0,1
14739,14739,-117.06,32.59,13.0,3920,775,2814,760,4.0616,148800.0,0,0,0,0,1
14740,14740,-117.05,32.58,22.0,2101,399,1551,371,4.1518,136900.0,0,0,0,0,1
14741,14741,-117.06,32.58,17.0,2724,567,2213,554,3.8529,147700.0,0,0,0,0,1
14742,14742,-117.06,32.58,13.0,3435,708,1761,699,3.4792,107600.0,0,0,0,0,1
14743,14743,-117.06,32.58,11.0,2879,679,2098,673,3.5125,142400.0,0,0,0,0,1
14744,14744,-117.06,32.57,16.0,1269,282,1609,298,2.6985,156500.0,0,0,0,0,1
14745,14745,-117.04,32.58,14.0,2355,406,1883,401,5.0311,152100.0,0,0,0,0,1
14746,14746,-117.04,32.58,20.0,2029,357,1497,353,4.0089,132100.0,0,0,0,0,1
14747,14747,-117.05,32.58,23.0,1918,339,1392,340,4.087,134800.0,0,0,0,0,1
14748,14748,-117.05,32.58,25.0,2185,370,1558,369,5.3072,132700.0,0,0,0,0,1
14749,14749,-117.05,32.57,22.0,2857,516,2412,496,4.7337,127600.0,0,0,0,0,1
14750,14750,-117.06,32.57,25.0,1268,282,991,299,3.0284,123600.0,0,0,0,0,1
14751,14751,-117.06,32.57,17.0,2252,378,1776,365,4.6364,141100.0,0,0,0,0,1
14752,14752,-117.05,32.57,13.0,2880,576,2450,567,3.1696,138000.0,0,0,0,0,1
14753,14753,-117.05,32.56,18.0,1215,320,1195,349,1.9875,114900.0,0,0,0,0,1
14754,14754,-117.05,32.56,17.0,985,233,811,223,2.875,134500.0,0,0,0,0,1
14755,14755,-117.06,32.57,18.0,1384,311,1429,287,1.3362,95000.0,0,0,0,0,1
14756,14756,-116.97,32.56,23.0,1262,294,5176,275,2.5625,153300.0,0,0,0,0,1
14757,14757,-117.04,32.55,15.0,2206,648,2511,648,1.6348,93200.0,0,0,0,0,1
14758,14758,-117.05,32.56,22.0,2172,563,2049,524,2.0159,139300.0,0,0,0,0,1
14759,14759,-117.06,32.56,17.0,2803,683,2768,676,1.7958,140400.0,0,0,0,0,1
14760,14760,-117.06,32.56,5.0,2706,925,3148,855,1.7301,125000.0,0,0,0,0,1
14761,14761,-117.06,32.55,5.0,3223,940,3284,854,1.4384,108800.0,0,0,0,0,1
14762,14762,-117.04,32.54,7.0,938,297,1187,282,1.2667,67500.0,0,0,0,0,1
14763,14763,-117.1,32.59,21.0,2350,667,1621,613,2.0734,87500.0,0,0,0,0,1
14764,14764,-117.1,32.58,23.0,1662,377,1318,386,2.3,120800.0,0,0,0,0,1
14765,14765,-117.1,32.58,17.0,2046,559,1585,530,2.25,132800.0,0,0,0,0,1
14766,14766,-117.1,32.58,33.0,393,76,330,80,4.1029,122700.0,0,0,0,0,1
14767,14767,-117.1,32.58,29.0,1061,202,759,206,4.8646,136800.0,0,0,0,0,1
14768,14768,-117.1,32.57,26.0,2343,371,1221,372,4.3601,144900.0,0,0,0,0,1
14769,14769,-117.1,32.56,16.0,2687,501,1502,480,3.75,146800.0,0,0,0,0,1
14770,14770,-117.07,32.57,17.0,2961,634,1911,615,2.5859,131400.0,0,0,0,0,1
14771,14771,-117.08,32.57,18.0,2203,544,1943,497,2.25,103200.0,0,0,0,0,1
14772,14772,-117.07,32.57,14.0,1527,357,1224,363,2.7361,93600.0,0,0,0,0,1
14773,14773,-117.07,32.56,9.0,3648,895,3293,840,3.0992,142600.0,0,0,0,0,1
14774,14774,-117.08,32.59,8.0,2888,662,2441,683,2.7048,153000.0,0,0,0,0,1
14775,14775,-117.08,32.58,15.0,1462,274,1002,271,3.9698,142700.0,0,0,0,0,1
14776,14776,-117.08,32.58,22.0,2128,477,1420,450,3.2687,131000.0,0,0,0,0,1
14777,14777,-117.07,32.58,25.0,1607,280,899,260,3.8194,134400.0,0,0,0,0,1
14778,14778,-117.09,32.58,12.0,2565,567,1785,545,3.0273,135300.0,0,0,0,0,1
14779,14779,-117.08,32.57,9.0,6298,1512,4451,1456,2.569,88300.0,0,0,0,0,1
14780,14780,-117.09,32.57,23.0,1817,323,1371,327,3.6736,139500.0,0,0,0,0,1
14781,14781,-117.09,32.57,10.0,2198,368,1645,350,4.5547,160700.0,0,0,0,0,1
14782,14782,-117.09,32.57,17.0,444,83,357,87,5.1478,138900.0,0,0,0,0,1
14783,14783,-117.09,32.56,8.0,864,156,626,172,4.8984,151500.0,0,0,0,0,1
14784,14784,-117.09,32.55,8.0,6533,1217,4797,1177,3.9583,144400.0,0,0,0,0,1
14785,14785,-117.12,32.58,34.0,2003,466,1226,443,3.0613,136700.0,0,0,0,0,1
14786,14786,-117.12,32.57,21.0,1738,295,983,298,4.8274,174100.0,0,0,0,0,1
14787,14787,-117.13,32.58,27.0,2511,615,1427,576,3.1645,156000.0,0,0,0,0,1
14788,14788,-117.13,32.58,32.0,1870,437,1142,426,2.3194,159400.0,0,0,0,0,1
14789,14789,-117.13,32.58,27.0,1417,373,814,348,2.3603,195300.0,0,0,0,0,1
14790,14790,-117.12,32.56,20.0,2524,682,1819,560,2.9286,257700.0,0,0,0,0,1
14791,14791,-117.11,32.58,28.0,1869,407,1074,344,2.5988,135600.0,0,0,0,0,1
14792,14792,-117.11,32.57,32.0,2723,586,1702,562,3.3371,140500.0,0,0,0,0,1
14793,14793,-117.12,32.57,35.0,1450,256,930,286,2.6715,133300.0,0,0,0,0,1
14794,14794,-117.12,32.58,26.0,1360,309,869,328,3.0217,131600.0,0,0,0,0,1
14795,14795,-117.11,32.58,21.0,2894,685,2109,712,2.2755,125000.0,0,0,0,0,1
14796,14796,-117.1,32.58,27.0,2616,591,1889,577,2.3824,127600.0,0,0,0,0,1
14797,14797,-117.1,32.57,14.0,5058,1299,3662,1193,2.3253,133700.0,0,0,0,0,1
14798,14798,-117.11,32.59,17.0,2020,534,1529,500,2.1773,143200.0,0,0,0,0,1
14799,14799,-117.11,32.58,12.0,1086,294,870,290,2.4213,132500.0,0,0,0,0,1
14800,14800,-117.11,32.59,18.0,2329,580,1538,567,2.1179,153100.0,0,0,0,0,1
14801,14801,-117.12,32.59,28.0,2793,706,1825,676,2.6724,144500.0,0,0,0,0,1
14802,14802,-117.16,32.58,36.0,1940,399,1076,382,3.3906,147800.0,0,0,0,0,1
14803,14803,-117.13,32.63,10.0,7374,1157,1900,794,8.7991,478500.0,0,0,0,0,1
14804,14804,-117.17,32.63,26.0,1617,279,2745,250,3.5357,67500.0,0,0,0,0,1
14805,14805,-117.17,32.68,16.0,5895,1424,873,522,7.3669,187500.0,0,0,0,0,1
14806,14806,-117.18,32.68,29.0,1539,344,556,289,3.25,500001.0,0,0,0,0,1
14807,14807,-117.18,32.69,52.0,1837,313,668,300,5.1009,500001.0,0,0,0,0,1
14808,14808,-117.18,32.69,37.0,3112,716,1304,674,3.2121,320800.0,0,0,0,0,1
14809,14809,-117.18,32.69,44.0,2819,514,1258,503,4.4777,452800.0,0,0,0,0,1
14810,14810,-117.17,32.69,40.0,2236,331,767,316,5.3177,500001.0,0,0,0,0,1
14811,14811,-117.18,32.69,48.0,2764,491,978,449,5.1249,432400.0,0,0,0,0,1
14812,14812,-117.17,32.69,19.0,2802,802,1159,597,4.7891,334600.0,0,0,0,0,1
14813,14813,-117.17,32.69,45.0,3168,598,1341,562,4.5189,422200.0,0,0,0,0,1
14814,14814,-117.17,32.7,33.0,4084,897,1804,833,4.0488,409700.0,0,0,0,0,1
14815,14815,-117.18,32.7,44.0,2655,514,1102,489,3.6759,368800.0,0,0,0,0,1
14816,14816,-117.18,32.7,42.0,1691,286,761,281,5.1386,404500.0,0,0,0,0,1
14817,14817,-117.19,32.69,35.0,2921,438,1042,415,6.3612,482700.0,0,0,0,0,1
14818,14818,-117.11,32.68,36.0,26,14,58,23,1.9107,125000.0,0,0,0,0,1
14819,14819,-117.11,32.67,43.0,515,146,445,140,1.6094,93000.0,0,0,0,0,1
14820,14820,-117.11,32.67,46.0,928,236,790,235,1.6806,92500.0,0,0,0,0,1
14821,14821,-117.11,32.67,52.0,204,74,248,57,1.7961,47500.0,0,0,0,0,1
14822,14822,-117.12,32.66,52.0,16,4,8,3,1.125,60000.0,0,0,0,0,1
14823,14823,-117.11,32.67,52.0,280,71,217,71,1.4844,83300.0,0,0,0,0,1
14824,14824,-117.11,32.66,52.0,25,5,14,9,1.625,118800.0,0,0,0,0,1
14825,14825,-117.09,32.67,37.0,1157,332,983,306,2.0972,117000.0,0,0,0,0,1
14826,14826,-117.09,32.66,38.0,833,206,570,182,1.8333,127100.0,0,0,0,0,1
14827,14827,-117.09,32.66,37.0,1232,330,1086,330,1.6389,114300.0,0,0,0,0,1
14828,14828,-117.1,32.66,27.0,1782,560,1785,560,2.1542,106300.0,0,0,0,0,1
14829,14829,-117.1,32.67,26.0,2629,763,2721,767,2.0982,109100.0,0,0,0,0,1
14830,14830,-117.1,32.67,22.0,1690,541,1669,494,2.0213,110600.0,0,0,0,0,1
14831,14831,-117.09,32.68,30.0,2662,653,1997,605,2.8089,120600.0,0,0,0,0,1
14832,14832,-117.09,32.67,31.0,2051,549,1581,538,2.052,108900.0,0,0,0,0,1
14833,14833,-117.1,32.67,15.0,1635,553,1347,597,1.2745,92900.0,0,0,0,0,1
14834,14834,-117.1,32.68,20.0,1012,269,837,240,2.0488,88900.0,0,0,0,0,1
14835,14835,-117.1,32.69,29.0,4174,1195,3675,1124,1.8112,103600.0,0,0,0,0,1
14836,14836,-117.1,32.68,42.0,2013,568,1920,557,2.0724,107600.0,0,0,0,0,1
14837,14837,-117.1,32.68,47.0,771,224,637,212,2.0156,90300.0,0,0,0,0,1
14838,14838,-117.1,32.68,49.0,1412,350,1200,332,2.0398,93600.0,0,0,0,0,1
14839,14839,-117.1,32.68,47.0,1044,274,1003,280,1.7802,97800.0,0,0,0,0,1
14840,14840,-117.1,32.68,45.0,1183,289,900,266,2.4943,99600.0,0,0,0,0,1
14841,14841,-117.07,32.69,29.0,1429,293,1091,317,3.4609,118000.0,0,0,0,0,1
14842,14842,-117.08,32.69,31.0,2558,487,1938,492,3.4875,117000.0,0,0,0,0,1
14843,14843,-117.08,32.69,36.0,1571,284,1001,268,3.6875,111400.0,0,0,0,0,1
14844,14844,-117.09,32.69,34.0,1469,267,1031,267,3.4583,112700.0,0,0,0,0,1
14845,14845,-117.09,32.68,29.0,1792,449,1650,396,2.2201,100000.0,0,0,0,0,1
14846,14846,-117.07,32.69,28.0,1485,275,820,283,4.069,153300.0,0,0,0,0,1
14847,14847,-117.08,32.68,26.0,3071,615,2156,568,2.9318,112400.0,0,0,0,0,1
14848,14848,-117.08,32.68,19.0,3635,1078,3127,1098,1.324,122600.0,0,0,0,0,1
14849,14849,-117.09,32.68,20.0,2569,737,2341,705,2.0114,104900.0,0,0,0,0,1
14850,14850,-117.07,32.67,28.0,2758,623,2179,631,2.3814,112300.0,0,0,0,0,1
14851,14851,-117.08,32.67,31.0,3008,764,2088,757,2.5662,118200.0,0,0,0,0,1
14852,14852,-117.09,32.66,46.0,844,147,423,161,3.375,136300.0,0,0,0,0,1
14853,14853,-117.08,32.66,43.0,1004,236,839,235,2.81,103400.0,0,0,0,0,1
14854,14854,-117.07,32.67,35.0,3200,725,1723,610,1.8977,95600.0,0,0,0,0,1
14855,14855,-117.07,32.65,12.0,4131,891,2272,840,3.4701,204900.0,0,0,0,0,1
14856,14856,-117.07,32.64,32.0,5135,1025,2152,944,4.1325,172800.0,0,0,0,0,1
14857,14857,-117.08,32.64,43.0,1005,230,548,252,1.8672,145800.0,0,0,0,0,1
14858,14858,-117.08,32.65,17.0,2633,712,1487,694,2.5392,147000.0,0,0,0,0,1
14859,14859,-117.08,32.64,38.0,917,256,494,233,1.9241,150000.0,0,0,0,0,1
14860,14860,-117.08,32.64,11.0,1651,533,947,515,1.6806,141700.0,0,0,0,0,1
14861,14861,-117.09,32.65,20.0,1445,323,573,334,2.619,145800.0,0,0,0,0,1
14862,14862,-117.09,32.65,25.0,3509,985,2359,899,2.6296,150000.0,0,0,0,0,1
14863,14863,-117.08,32.65,28.0,2296,603,1277,550,2.3562,123800.0,0,0,0,0,1
14864,14864,-117.09,32.64,38.0,2095,536,1240,550,2.7218,145900.0,0,0,0,0,1
14865,14865,-117.09,32.64,30.0,3171,862,2126,800,2.507,142700.0,0,0,0,0,1
14866,14866,-117.1,32.64,29.0,1578,460,1236,461,2.5658,134700.0,0,0,0,0,1
14867,14867,-117.09,32.64,20.0,1999,651,1302,592,1.6321,57500.0,0,0,0,0,1
14868,14868,-117.09,32.64,19.0,2571,791,1205,783,1.62,131300.0,0,0,0,0,1
14869,14869,-117.09,32.63,27.0,2920,770,1935,746,2.4148,67500.0,0,0,0,0,1
14870,14870,-117.11,32.64,23.0,1619,447,1025,415,1.858,67500.0,0,0,0,0,1
14871,14871,-117.11,32.62,27.0,1846,509,1078,482,2.1719,131500.0,0,0,0,0,1
14872,14872,-117.09,32.62,37.0,1538,298,867,285,3.0729,128700.0,0,0,0,0,1
14873,14873,-117.09,32.62,37.0,1925,428,1344,426,2.4866,129700.0,0,0,0,0,1
14874,14874,-117.09,32.62,34.0,1576,364,1153,381,2.1955,129700.0,0,0,0,0,1
14875,14875,-117.08,32.63,33.0,2891,793,1607,754,2.1281,139800.0,0,0,0,0,1
14876,14876,-117.09,32.64,24.0,3613,973,2002,931,1.947,147500.0,0,0,0,0,1
14877,14877,-117.09,32.63,33.0,620,161,420,164,1.8417,150000.0,0,0,0,0,1
14878,14878,-117.07,32.64,38.0,1486,269,745,295,4.6477,150400.0,0,0,0,0,1
14879,14879,-117.07,32.63,37.0,2303,379,1026,357,3.455,156900.0,0,0,0,0,1
14880,14880,-117.07,32.64,30.0,2873,774,1593,731,2.24,129500.0,0,0,0,0,1
14881,14881,-117.06,32.63,37.0,1326,234,612,240,4.125,160200.0,0,0,0,0,1
14882,14882,-117.06,32.62,36.0,786,125,408,138,3.9167,189700.0,0,0,0,0,1
14883,14883,-117.07,32.63,40.0,1706,322,796,303,3.5583,154900.0,0,0,0,0,1
14884,14884,-117.07,32.63,37.0,2372,444,1056,419,3.7583,145500.0,0,0,0,0,1
14885,14885,-117.08,32.63,30.0,2504,559,1827,490,2.6146,159400.0,0,0,0,0,1
14886,14886,-117.08,32.63,28.0,2080,427,1266,434,2.2788,146300.0,0,0,0,0,1
14887,14887,-117.08,32.62,28.0,2468,506,1353,522,3.0771,158600.0,0,0,0,0,1
14888,14888,-117.08,32.62,36.0,1674,309,818,307,3.4773,150400.0,0,0,0,0,1
14889,14889,-117.09,32.61,23.0,1157,309,640,313,2.1548,118800.0,0,0,0,0,1
14890,14890,-117.09,32.61,21.0,1945,430,1335,419,3.6467,113000.0,0,0,0,0,1
14891,14891,-117.08,32.62,16.0,5192,1381,3261,1321,2.2685,151900.0,0,0,0,0,1
14892,14892,-117.08,32.61,27.0,2264,525,1485,468,3.3514,149100.0,0,0,0,0,1
14893,14893,-117.07,32.62,19.0,5016,1173,2750,1081,2.7838,155900.0,0,0,0,0,1
14894,14894,-117.06,32.61,34.0,4325,1015,2609,979,2.8489,128300.0,0,0,0,0,1
14895,14895,-117.07,32.61,22.0,5016,1331,3222,1196,2.1441,135500.0,0,0,0,0,1
14896,14896,-117.07,32.6,18.0,2602,551,1042,550,1.9267,67500.0,0,0,0,0,1
14897,14897,-117.07,32.59,21.0,1779,466,1327,488,1.6007,96200.0,0,0,0,0,1
14898,14898,-117.08,32.59,30.0,144,52,220,48,2.3929,134400.0,0,0,0,0,1
14899,14899,-117.08,32.6,24.0,1901,490,1334,476,2.2544,121900.0,0,0,0,0,1
14900,14900,-117.07,32.61,10.0,1686,414,1000,391,2.1765,128400.0,0,0,0,0,1
14901,14901,-117.06,32.61,24.0,4369,1353,3123,1247,2.0571,152300.0,0,0,0,0,1
14902,14902,-117.06,32.61,23.0,1630,362,1267,418,2.5625,131100.0,0,0,0,0,1
14903,14903,-117.07,32.6,13.0,1607,435,983,400,2.2903,106300.0,0,0,0,0,1
14904,14904,-117.06,32.6,25.0,1075,238,434,234,1.7472,94600.0,0,0,0,0,1
14905,14905,-117.06,32.6,24.0,1088,268,1095,246,2.4191,107300.0,0,0,0,0,1
14906,14906,-117.06,32.6,33.0,905,205,989,222,2.7014,108200.0,0,0,0,0,1
14907,14907,-117.05,32.63,31.0,4911,861,2334,843,4.1958,160100.0,0,0,0,0,1
14908,14908,-117.05,32.62,34.0,3928,686,2315,681,4.2851,144500.0,0,0,0,0,1
14909,14909,-117.04,32.62,26.0,3620,607,2000,593,4.9962,156000.0,0,0,0,0,1
14910,14910,-117.05,32.61,31.0,4033,715,2585,715,3.5096,139900.0,0,0,0,0,1
14911,14911,-117.05,32.61,21.0,6034,1205,3795,1146,3.2633,129700.0,0,0,0,0,1
14912,14912,-117.05,32.61,26.0,1563,286,1145,313,3.8615,139300.0,0,0,0,0,1
14913,14913,-117.04,32.6,20.0,8052,1461,5094,1430,4.2241,139800.0,0,0,0,0,1
14914,14914,-117.04,32.6,18.0,4747,846,3002,872,3.9076,152900.0,0,0,0,0,1
14915,14915,-117.05,32.59,16.0,4683,929,3073,865,3.0495,98300.0,0,0,0,0,1
14916,14916,-117.04,32.63,26.0,2074,356,1228,335,4.1154,160200.0,0,0,0,0,1
14917,14917,-117.04,32.62,27.0,1710,282,1089,297,4.6793,151900.0,0,0,0,0,1
14918,14918,-117.03,32.61,23.0,1553,216,778,229,5.1538,171300.0,0,0,0,0,1
14919,14919,-117.03,32.61,22.0,1028,148,523,152,6.0086,166900.0,0,0,0,0,1
14920,14920,-117.03,32.6,26.0,1335,224,742,215,5.152,143400.0,0,0,0,0,1
14921,14921,-117.02,32.59,19.0,1902,335,1102,313,3.0365,98100.0,0,0,0,0,1
14922,14922,-116.98,32.62,6.0,7995,1458,4771,1376,4.7068,184300.0,0,0,0,0,1
14923,14923,-117.06,32.64,30.0,4494,667,1883,680,5.766,186100.0,0,0,0,0,1
14924,14924,-117.06,32.63,29.0,4168,742,2096,713,4.2204,169800.0,0,0,0,0,1
14925,14925,-116.98,32.68,22.0,2346,380,1217,382,5.5248,156300.0,0,0,0,0,1
14926,14926,-117.01,32.67,17.0,2319,348,1125,337,5.551,266900.0,0,0,0,0,1
14927,14927,-117.0,32.67,16.0,2238,307,1002,303,6.6143,264100.0,0,0,0,0,1
14928,14928,-117.02,32.67,20.0,1505,184,635,182,6.5772,245200.0,0,0,0,0,1
14929,14929,-117.01,32.66,11.0,9992,1368,4495,1316,6.9664,293900.0,0,0,0,0,1
14930,14930,-117.02,32.66,19.0,771,537,376,108,6.6272,273600.0,0,0,0,0,1
14931,14931,-116.97,32.65,4.0,16450,2833,7985,2683,5.6631,233400.0,0,0,0,0,1
14932,14932,-116.99,32.64,15.0,4331,699,2046,627,3.9519,193500.0,0,0,0,0,1
14933,14933,-117.04,32.65,8.0,8806,1401,3159,1059,4.2155,247800.0,0,0,0,0,1
14934,14934,-117.03,32.65,14.0,1111,142,472,145,7.6344,290500.0,0,0,0,0,1
14935,14935,-117.0,32.64,11.0,3098,490,1391,484,4.9792,170400.0,0,0,0,0,1
14936,14936,-117.01,32.63,7.0,6483,976,3269,1005,5.7358,221600.0,0,0,0,0,1
14937,14937,-117.04,32.64,5.0,2329,542,1213,514,4.0298,225600.0,0,0,0,0,1
14938,14938,-117.02,32.64,5.0,260,41,157,42,6.5151,281700.0,0,0,0,0,1
14939,14939,-117.03,32.63,13.0,2087,313,1165,330,5.7789,227700.0,0,0,0,0,1
14940,14940,-117.03,32.63,14.0,2796,476,1466,464,5.2489,213700.0,0,0,0,0,1
14941,14941,-117.04,32.63,26.0,2756,422,1166,398,5.1354,181600.0,0,0,0,0,1
14942,14942,-116.99,32.74,17.0,3101,547,1410,486,3.1771,189900.0,1,0,0,0,0
14943,14943,-116.98,32.74,17.0,3943,843,1995,766,2.6944,158300.0,1,0,0,0,0
14944,14944,-116.98,32.74,24.0,977,147,454,169,4.9286,173700.0,1,0,0,0,0
14945,14945,-116.98,32.74,16.0,3361,537,1754,578,5.1098,162300.0,1,0,0,0,0
14946,14946,-116.98,32.72,15.0,4209,680,1914,641,4.5135,158300.0,1,0,0,0,0
14947,14947,-116.98,32.73,16.0,952,143,530,143,5.0864,175300.0,1,0,0,0,0
14948,14948,-116.98,32.72,4.0,1078,158,571,184,4.6667,223300.0,1,0,0,0,0
14949,14949,-116.97,32.74,14.0,7410,1344,3597,1274,4.2192,176100.0,1,0,0,0,0
14950,14950,-116.95,32.74,7.0,2722,578,1429,574,3.9583,141700.0,1,0,0,0,0
14951,14951,-116.96,32.71,18.0,2413,533,1129,551,2.4567,155000.0,1,0,0,0,0
14952,14952,-116.95,32.73,17.0,1635,272,960,279,5.2671,157100.0,1,0,0,0,0
14953,14953,-116.97,32.76,26.0,2460,313,838,299,5.9878,270700.0,1,0,0,0,0
14954,14954,-116.98,32.75,25.0,4137,662,1905,630,4.375,214000.0,1,0,0,0,0
14955,14955,-116.97,32.75,28.0,3519,583,1720,590,4.7973,186900.0,1,0,0,0,0
14956,14956,-116.98,32.75,18.0,1519,369,802,347,2.9886,170800.0,1,0,0,0,0
14957,14957,-116.97,32.76,33.0,3071,466,1348,513,6.1768,228900.0,1,0,0,0,0
14958,14958,-116.95,32.76,13.0,5543,857,2074,737,4.9528,266200.0,1,0,0,0,0
14959,14959,-116.94,32.75,4.0,14934,2479,6945,2418,5.1221,229700.0,1,0,0,0,0
